file,subsystem,category,evidence,replacement,priority,activity,sha256,upstream_sha256,upstream_normalized_sha256,alpha3_equal,review_status
third_party/2ship/mm/assets/objects/object_bigokuta/object_bigokuta.h,game/resources,C,Matches actual pinned official upstream bytes after CRLF normalization; upstream authors retained.,no,preserve,source inventory; build membership not inferred,37247a84335e8789e00a616fd064852f0b8d1f09784f6fc553b627bc793df187,37247a84335e8789e00a616fd064852f0b8d1f09784f6fc553b627bc793df187,37247a84335e8789e00a616fd064852f0b8d1f09784f6fc553b627bc793df187,False,verified-upstream
third_party/2ship/mm/assets/objects/object_bigpo/object_bigpo.h,game/resources,C,Matches actual pinned official upstream bytes after CRLF normalization; upstream authors retained.,no,preserve,source inventory; build membership not inferred,08122014c2ff1f2ff163d89b73166ba533e4bffd327e04ef3a40aacb424382a8,08122014c2ff1f2ff163d89b73166ba533e4bffd327e04ef3a40aacb424382a8,08122014c2ff1f2ff163d89b73166ba533e4bffd327e04ef3a40aacb424382a8,False,verified-upstream
third_party/2ship/mm/assets/objects/object_bigslime/object_bigslime.h,game/resources,C,Matches actual pinned official upstream bytes after CRLF normalization; upstream authors retained.,no,preserve,source inventory; build membership not inferred,43d7c233cd903e3e26cf1e1880c469f1a6ef3384d5e414bdd6131c2a26ac8101,43d7c233cd903e3e26cf1e1880c469f1a6ef3384d5e414bdd6131c2a26ac8101,43d7c233cd903e3e26cf1e1880c469f1a6ef3384d5e414bdd6131c2a26ac8101,False,verified-upstream
third_party/2ship/mm/assets/objects/object_bji/object_bji.h,game/resources,C,Matches actual pinned official upstream bytes after CRLF normalization; upstream authors retained.,no,preserve,source inventory; build membership not inferred,7f6d7dc085b63dbdd48ce3f0fd1b4c0e26a9e59e702806670a1a6d0fe74d8ec4,7f6d7dc085b63dbdd48ce3f0fd1b4c0e26a9e59e702806670a1a6d0fe74d8ec4,7f6d7dc085b63dbdd48ce3f0fd1b4c0e26a9e59e702806670a1a6d0fe74d8ec4,False,verified-upstream
third_party/2ship/mm/assets/objects/object_bjt/object_bjt.h,game/resources,C,Matches actual pinned official upstream bytes after CRLF normalization; upstream authors retained.,no,preserve,source inventory; build membership not inferred,b382babc1aaf4188367875753fae046ec36764c58239758c0756dce7f40ab630,b382babc1aaf4188367875753fae046ec36764c58239758c0756dce7f40ab630,b382babc1aaf4188367875753fae046ec36764c58239758c0756dce7f40ab630,False,verified-upstream
third_party/2ship/mm/assets/objects/object_bob/object_bob.h,game/resources,C,Matches actual pinned official upstream bytes after CRLF normalization; upstream authors retained.,no,preserve,source inventory; build membership not inferred,c927e61099cbb7b79f558f36447b06a5d5fc5726f221fb872b817fab836ef8c2,c927e61099cbb7b79f558f36447b06a5d5fc5726f221fb872b817fab836ef8c2,c927e61099cbb7b79f558f36447b06a5d5fc5726f221fb872b817fab836ef8c2,False,verified-upstream
third_party/2ship/mm/assets/objects/object_boj/object_boj.h,game/resources,C,Matches actual pinned official upstream bytes after CRLF normalization; upstream authors retained.,no,preserve,source inventory; build membership not inferred,7f3ef24eb6d2ee646509daa33a41d826235f755dec33354293d844103bf66631,7f3ef24eb6d2ee646509daa33a41d826235f755dec33354293d844103bf66631,7f3ef24eb6d2ee646509daa33a41d826235f755dec33354293d844103bf66631,False,verified-upstream
third_party/2ship/mm/assets/objects/object_bombf/object_bombf.h,game/resources,C,Matches actual pinned official upstream bytes after CRLF normalization; upstream authors retained.,no,preserve,source inventory; build membership not inferred,834f52e73b6cac0ffe6ba750014885226957d6766c6b6c1fca86305e8a12d6a4,834f52e73b6cac0ffe6ba750014885226957d6766c6b6c1fca86305e8a12d6a4,834f52e73b6cac0ffe6ba750014885226957d6766c6b6c1fca86305e8a12d6a4,False,verified-upstream
third_party/2ship/mm/assets/objects/object_bombiwa/object_bombiwa.h,game/resources,C,Matches actual pinned official upstream bytes after CRLF normalization; upstream authors retained.,no,preserve,source inventory; build membership not inferred,f4f2ccaecb6e34986d0ff5254703c3a3146affd8bf34eb1c2798de2755e453ee,f4f2ccaecb6e34986d0ff5254703c3a3146affd8bf34eb1c2798de2755e453ee,f4f2ccaecb6e34986d0ff5254703c3a3146affd8bf34eb1c2798de2755e453ee,False,verified-upstream
third_party/2ship/mm/assets/objects/object_boss01/object_boss01.h,game/resources,C,Matches actual pinned official upstream bytes after CRLF normalization; upstream authors retained.,no,preserve,source inventory; build membership not inferred,5ba1a78bbd17182d099dc18b30f101e5dd9b1a32f7d546c9fb69224422b05940,5ba1a78bbd17182d099dc18b30f101e5dd9b1a32f7d546c9fb69224422b05940,5ba1a78bbd17182d099dc18b30f101e5dd9b1a32f7d546c9fb69224422b05940,False,verified-upstream
third_party/2ship/mm/assets/objects/object_boss02/object_boss02.h,game/resources,C,Matches actual pinned official upstream bytes after CRLF normalization; upstream authors retained.,no,preserve,source inventory; build membership not inferred,616e5996cb4515c07f9a707548d66b612ceddd176a37384322033cdac3c767a3,616e5996cb4515c07f9a707548d66b612ceddd176a37384322033cdac3c767a3,616e5996cb4515c07f9a707548d66b612ceddd176a37384322033cdac3c767a3,False,verified-upstream
third_party/2ship/mm/assets/objects/object_boss03/object_boss03.h,game/resources,C,Matches actual pinned official upstream bytes after CRLF normalization; upstream authors retained.,no,preserve,source inventory; build membership not inferred,7008383e91be55cc40e3545673c62bba3bbecf4ebca5cb293de252b7a3345be3,7008383e91be55cc40e3545673c62bba3bbecf4ebca5cb293de252b7a3345be3,7008383e91be55cc40e3545673c62bba3bbecf4ebca5cb293de252b7a3345be3,False,verified-upstream
third_party/2ship/mm/assets/objects/object_boss04/object_boss04.h,game/resources,C,Matches actual pinned official upstream bytes after CRLF normalization; upstream authors retained.,no,preserve,source inventory; build membership not inferred,6a4cd4a2d0a8536104442fe3ad55c8993284303ed78c06e2a60d13ec0541fb68,6a4cd4a2d0a8536104442fe3ad55c8993284303ed78c06e2a60d13ec0541fb68,6a4cd4a2d0a8536104442fe3ad55c8993284303ed78c06e2a60d13ec0541fb68,False,verified-upstream
third_party/2ship/mm/assets/objects/object_boss05/object_boss05.h,game/resources,C,Matches actual pinned official upstream bytes after CRLF normalization; upstream authors retained.,no,preserve,source inventory; build membership not inferred,b85ad122b3840a9853f4f1e472a2be800ef453c18fb0f4ba6cb42ee88142fcae,b85ad122b3840a9853f4f1e472a2be800ef453c18fb0f4ba6cb42ee88142fcae,b85ad122b3840a9853f4f1e472a2be800ef453c18fb0f4ba6cb42ee88142fcae,False,verified-upstream
third_party/2ship/mm/assets/objects/object_boss07/object_boss07.h,game/resources,C,Matches actual pinned official upstream bytes after CRLF normalization; upstream authors retained.,no,preserve,source inventory; build membership not inferred,73c82f803f55fd96bd0a3d3ad107c976f4d29b9b2bfd5668e196d6301fdd311b,73c82f803f55fd96bd0a3d3ad107c976f4d29b9b2bfd5668e196d6301fdd311b,73c82f803f55fd96bd0a3d3ad107c976f4d29b9b2bfd5668e196d6301fdd311b,False,verified-upstream
third_party/2ship/mm/assets/objects/object_boss_hakugin/object_boss_hakugin.h,game/resources,C,Matches actual pinned official upstream bytes after CRLF normalization; upstream authors retained.,no,preserve,source inventory; build membership not inferred,b213c5298d2dd6e8a2e19d283ddfd4e520101e958b74e9ac01fc950e3b1e727c,b213c5298d2dd6e8a2e19d283ddfd4e520101e958b74e9ac01fc950e3b1e727c,b213c5298d2dd6e8a2e19d283ddfd4e520101e958b74e9ac01fc950e3b1e727c,False,verified-upstream
third_party/2ship/mm/assets/objects/object_botihasira/object_botihasira.h,game/resources,C,Matches actual pinned official upstream bytes after CRLF normalization; upstream authors retained.,no,preserve,source inventory; build membership not inferred,38348eae58f6420d07138707eda56fe65754666005d1e4339c566776fc60fffb,38348eae58f6420d07138707eda56fe65754666005d1e4339c566776fc60fffb,38348eae58f6420d07138707eda56fe65754666005d1e4339c566776fc60fffb,False,verified-upstream
third_party/2ship/mm/assets/objects/object_box/object_box.h,game/resources,C,Matches actual pinned official upstream bytes after CRLF normalization; upstream authors retained.,no,preserve,source inventory; build membership not inferred,4229554e1753f3ed69152ae4dee369def00d6617b7a36d7b401ecc20ba4971dd,4229554e1753f3ed69152ae4dee369def00d6617b7a36d7b401ecc20ba4971dd,4229554e1753f3ed69152ae4dee369def00d6617b7a36d7b401ecc20ba4971dd,False,verified-upstream
third_party/2ship/mm/assets/objects/object_boyo/object_boyo.h,game/resources,C,Matches actual pinned official upstream bytes after CRLF normalization; upstream authors retained.,no,preserve,source inventory; build membership not inferred,2fde8daffa5d3556cc7ec0f518bc32a4152a0cfedc8888d351bdfa43514a1437,2fde8daffa5d3556cc7ec0f518bc32a4152a0cfedc8888d351bdfa43514a1437,2fde8daffa5d3556cc7ec0f518bc32a4152a0cfedc8888d351bdfa43514a1437,False,verified-upstream
third_party/2ship/mm/assets/objects/object_bsb/object_bsb.h,game/resources,C,Matches actual pinned official upstream bytes after CRLF normalization; upstream authors retained.,no,preserve,source inventory; build membership not inferred,473c84f270aeb72d4a8c2e8a55bfea292576d86e8c64580e823b706ff28c3c18,473c84f270aeb72d4a8c2e8a55bfea292576d86e8c64580e823b706ff28c3c18,473c84f270aeb72d4a8c2e8a55bfea292576d86e8c64580e823b706ff28c3c18,False,verified-upstream
third_party/2ship/mm/assets/objects/object_bsmask/object_bsmask.h,game/resources,C,Matches actual pinned official upstream bytes after CRLF normalization; upstream authors retained.,no,preserve,source inventory; build membership not inferred,46707779b6ed9ceaa9f81fdf565c83feb967f1036af118a92a2cdb8a74fd09a4,46707779b6ed9ceaa9f81fdf565c83feb967f1036af118a92a2cdb8a74fd09a4,46707779b6ed9ceaa9f81fdf565c83feb967f1036af118a92a2cdb8a74fd09a4,False,verified-upstream
third_party/2ship/mm/assets/objects/object_bubble/object_bubble.h,game/resources,C,Matches actual pinned official upstream bytes after CRLF normalization; upstream authors retained.,no,preserve,source inventory; build membership not inferred,147553ce8c57b80953a1abb6678c6ec0cd752f040861ccabb2db442cefac605e,147553ce8c57b80953a1abb6678c6ec0cd752f040861ccabb2db442cefac605e,147553ce8c57b80953a1abb6678c6ec0cd752f040861ccabb2db442cefac605e,False,verified-upstream
third_party/2ship/mm/assets/objects/object_cha/object_cha.h,game/resources,C,Matches actual pinned official upstream bytes after CRLF normalization; upstream authors retained.,no,preserve,source inventory; build membership not inferred,e6fbc9d211a758df35e181d222d9f848ce5089abf7728363af68f66298fd54ca,e6fbc9d211a758df35e181d222d9f848ce5089abf7728363af68f66298fd54ca,e6fbc9d211a758df35e181d222d9f848ce5089abf7728363af68f66298fd54ca,False,verified-upstream
third_party/2ship/mm/assets/objects/object_cne/object_cne.h,game/resources,C,Matches actual pinned official upstream bytes after CRLF normalization; upstream authors retained.,no,preserve,source inventory; build membership not inferred,3746e31fa084c554d9719fafdb96d23f36201add43a51a9adfa93202bf45a7ab,3746e31fa084c554d9719fafdb96d23f36201add43a51a9adfa93202bf45a7ab,3746e31fa084c554d9719fafdb96d23f36201add43a51a9adfa93202bf45a7ab,False,verified-upstream
third_party/2ship/mm/assets/objects/object_comb/object_comb.h,game/resources,C,Matches actual pinned official upstream bytes after CRLF normalization; upstream authors retained.,no,preserve,source inventory; build membership not inferred,b46571d473ea7eb6132428e613d505b190596fada4328f42825b3a28cbc0e860,b46571d473ea7eb6132428e613d505b190596fada4328f42825b3a28cbc0e860,b46571d473ea7eb6132428e613d505b190596fada4328f42825b3a28cbc0e860,False,verified-upstream
third_party/2ship/mm/assets/objects/object_cow/object_cow.h,game/resources,C,Matches actual pinned official upstream bytes after CRLF normalization; upstream authors retained.,no,preserve,source inventory; build membership not inferred,f61ccebd6d5cde09e7d7ad16787520dbed9e8a21f601ea0f13fba22f59223377,f61ccebd6d5cde09e7d7ad16787520dbed9e8a21f601ea0f13fba22f59223377,f61ccebd6d5cde09e7d7ad16787520dbed9e8a21f601ea0f13fba22f59223377,False,verified-upstream
third_party/2ship/mm/assets/objects/object_crace_object/object_crace_object.h,game/resources,C,Matches actual pinned official upstream bytes after CRLF normalization; upstream authors retained.,no,preserve,source inventory; build membership not inferred,ce38a616bd5205bbc15970ec75a7156f24150aaf98ed9e601e9d9778a9947ecb,ce38a616bd5205bbc15970ec75a7156f24150aaf98ed9e601e9d9778a9947ecb,ce38a616bd5205bbc15970ec75a7156f24150aaf98ed9e601e9d9778a9947ecb,False,verified-upstream
third_party/2ship/mm/assets/objects/object_crow/object_crow.h,game/resources,C,Matches actual pinned official upstream bytes after CRLF normalization; upstream authors retained.,no,preserve,source inventory; build membership not inferred,397e011bf1dd2b2bd1a4ac416edf18515763ce2d2b5872231b242c5bc826ba9f,397e011bf1dd2b2bd1a4ac416edf18515763ce2d2b5872231b242c5bc826ba9f,397e011bf1dd2b2bd1a4ac416edf18515763ce2d2b5872231b242c5bc826ba9f,False,verified-upstream
third_party/2ship/mm/assets/objects/object_cs/object_cs.h,game/resources,C,Matches actual pinned official upstream bytes after CRLF normalization; upstream authors retained.,no,preserve,source inventory; build membership not inferred,90176364781828a7425571c1f8fab4e571f71b8418eb89029f93ab1f614d634b,90176364781828a7425571c1f8fab4e571f71b8418eb89029f93ab1f614d634b,90176364781828a7425571c1f8fab4e571f71b8418eb89029f93ab1f614d634b,False,verified-upstream
third_party/2ship/mm/assets/objects/object_ctower_rot/object_ctower_rot.h,game/resources,C,Matches actual pinned official upstream bytes after CRLF normalization; upstream authors retained.,no,preserve,source inventory; build membership not inferred,b71a3bdcd2f7a91a30a13bba256da7efe0e817c3a4370792bb69ef124b06a53a,b71a3bdcd2f7a91a30a13bba256da7efe0e817c3a4370792bb69ef124b06a53a,b71a3bdcd2f7a91a30a13bba256da7efe0e817c3a4370792bb69ef124b06a53a,False,verified-upstream
third_party/2ship/mm/assets/objects/object_d_hsblock/object_d_hsblock.h,game/resources,C,Matches actual pinned official upstream bytes after CRLF normalization; upstream authors retained.,no,preserve,source inventory; build membership not inferred,782e5e78b7e47ab0767ee69906a8a25cfda0df6d16f7740f26ec9ff1623d5f6f,782e5e78b7e47ab0767ee69906a8a25cfda0df6d16f7740f26ec9ff1623d5f6f,782e5e78b7e47ab0767ee69906a8a25cfda0df6d16f7740f26ec9ff1623d5f6f,False,verified-upstream
third_party/2ship/mm/assets/objects/object_d_lift/object_d_lift.h,game/resources,C,Matches actual pinned official upstream bytes after CRLF normalization; upstream authors retained.,no,preserve,source inventory; build membership not inferred,3d689a4dac92a3665e224288e3f53fe81e822871d9fd6e18ecdb2960c968d20a,3d689a4dac92a3665e224288e3f53fe81e822871d9fd6e18ecdb2960c968d20a,3d689a4dac92a3665e224288e3f53fe81e822871d9fd6e18ecdb2960c968d20a,False,verified-upstream
third_party/2ship/mm/assets/objects/object_dai/object_dai.h,game/resources,C,Matches actual pinned official upstream bytes after CRLF normalization; upstream authors retained.,no,preserve,source inventory; build membership not inferred,b29425df5ebd2b1d9eeb6e6d8135f4d88cf37bb1adc9f388eafd06c555f5656f,b29425df5ebd2b1d9eeb6e6d8135f4d88cf37bb1adc9f388eafd06c555f5656f,b29425df5ebd2b1d9eeb6e6d8135f4d88cf37bb1adc9f388eafd06c555f5656f,False,verified-upstream
third_party/2ship/mm/assets/objects/object_daiku/object_daiku.h,game/resources,C,Matches actual pinned official upstream bytes after CRLF normalization; upstream authors retained.,no,preserve,source inventory; build membership not inferred,f8b2a3d95d6a30e443b54b1995990d2d9ccf8ab7702b71b42451eff3483f0e97,f8b2a3d95d6a30e443b54b1995990d2d9ccf8ab7702b71b42451eff3483f0e97,f8b2a3d95d6a30e443b54b1995990d2d9ccf8ab7702b71b42451eff3483f0e97,False,verified-upstream
third_party/2ship/mm/assets/objects/object_danpei_object/object_danpei_object.h,game/resources,C,Matches actual pinned official upstream bytes after CRLF normalization; upstream authors retained.,no,preserve,source inventory; build membership not inferred,ad9871b3f4caa7e3cfa81ef5db96f0aea4a37bf4727c333fd8827e4b8f766079,ad9871b3f4caa7e3cfa81ef5db96f0aea4a37bf4727c333fd8827e4b8f766079,ad9871b3f4caa7e3cfa81ef5db96f0aea4a37bf4727c333fd8827e4b8f766079,False,verified-upstream
third_party/2ship/mm/assets/objects/object_dblue_object/object_dblue_object.h,game/resources,C,Matches actual pinned official upstream bytes after CRLF normalization; upstream authors retained.,no,preserve,source inventory; build membership not inferred,89ce48ecaf0ea804aaee37367c77ba162158bec7d62865a5a8bdf6129e3adf83,89ce48ecaf0ea804aaee37367c77ba162158bec7d62865a5a8bdf6129e3adf83,89ce48ecaf0ea804aaee37367c77ba162158bec7d62865a5a8bdf6129e3adf83,False,verified-upstream
third_party/2ship/mm/assets/objects/object_death/object_death.h,game/resources,C,Matches actual pinned official upstream bytes after CRLF normalization; upstream authors retained.,no,preserve,source inventory; build membership not inferred,096c6621e04455040e41872934e598ae5ec8ec195dceabe31deef42a71993503,096c6621e04455040e41872934e598ae5ec8ec195dceabe31deef42a71993503,096c6621e04455040e41872934e598ae5ec8ec195dceabe31deef42a71993503,False,verified-upstream
third_party/2ship/mm/assets/objects/object_dekubaba/object_dekubaba.h,game/resources,C,Matches actual pinned official upstream bytes after CRLF normalization; upstream authors retained.,no,preserve,source inventory; build membership not inferred,a93e794e25a41f976869e25e01483a0c89c93c34d78d00f0acc4e2ec08b39387,a93e794e25a41f976869e25e01483a0c89c93c34d78d00f0acc4e2ec08b39387,a93e794e25a41f976869e25e01483a0c89c93c34d78d00f0acc4e2ec08b39387,False,verified-upstream
